10.3945	1.41786	5.14429	0.240856	0.198139	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116	0.258887	4.95106	1.2701	1.24018	2.17718e-314
10.6248	1.49851	5.01285	0.262422	0.214051	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406	0.264964	4.93014	1.33298	6.95312e-310	3.73604
10.8477	1.53236	4.97592	0.259924	0.198842	10.7313	1.45265	10.853	1.56549	5.10289	0.277309	0.271	4.90794	1.39701	1.09509	2.17718e-314
11.1147	1.58375	5.05007	0.260707	0.186976	11.4783	1.42876	11.0979	1.637	5.09855	0.290859	0.276993	4.8844	1.46213	6.95312e-310	2.06526
11.3945	1.63346	5.09716	0.259617	0.174225	11.587	1.61462	11.3416	1.71179	5.09414	0.304708	0.282942	4.85948	1.52832	1.9879	2.17718e-314
11.6248	1.68929	5.03592	0.265609	0.171765	11.4763	1.53917	11.584	1.78992	5.08968	0.318855	0.288846	4.83313	1.59551	6.95312e-310	0.74103
11.8536	1.75527	5.0159	0.274942	0.172779	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298	0.294705	4.80531	1.66366	0.298508	2.17718e-314
12.1113	1.84516	5.10964	0.290044	0.179121	12.136	2.14937	12.0647	1.95639	5.08058	0.348033	0.300517	4.77598	1.73273	6.95312e-310	1.5327
12.3539	1.8769	5.08941	0.280229	0.15699	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059	0.306282	4.74508	1.80265	0.608753	2.17718e-314
12.6108	1.93929	5.15942	0.281595	0.148097	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373	0.311998	4.71257	1.87338	6.95312e-310	0.881854
12.8116	2.07203	5.11982	0.320628	0.185679	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973	0.317665	4.67842	1.94485	3.33547	2.17718e-314
13.0806	2.1812	5.24822	0.33713	0.191887	13.2198	2.6644	13.0075	2.33137	5.0618	0.409856	0.323282	4.64258	2.01701	6.95312e-310	3.21698
13.2852	2.32156	5.21405	0.374636	0.225007	13.0875	2.40708	13.2388	2.43409	5.057	0.42602	0.328848	4.605	2.08981	2.63372	2.17718e-314
13.4628	2.46141	5.03875	0.416476	0.265662	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462	0.334362	4.56565	2.16317	6.95312e-310	11.1173
13.7129	2.57947	5.07619	0.433562	0.26994	13.836	2.62479	13.6955	2.65053	5.0473	0.459181	0.339823	4.52448	2.23703	0.907721	2.17718e-314
13.9324	2.69078	5.0466	0.450572	0.274975	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172	0.34523	4.48147	2.31134	6.95312e-310	0.199385
14.1617	2.8458	5.07903	0.482686	0.296302	14.2106	2.94205	14.1439	2.88179	5.03748	0.493433	0.350583	4.43656	2.38601	0.711764	2.17718e-314
14.4127	2.95865	5.18231	0.487005	0.280034	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962	0.355881	4.38974	2.46099	6.95312e-310	1.39594
14.6185	3.03163	5.11692	0.483276	0.259705	14.4616	2.90734	14.583	3.12802	5.02756	0.528756	0.361122	4.34097	2.5362	2.20849	2.17718e-314
14.8508	3.18723	5.20145	0.507779	0.270598	14.6754	3.96041	14.7989	3.25679	5.02257	0.546812	0.366307	4.29021	2.61157	6.95312e-310	3.68871
15.0605	3.38002	5.22942	0.551064	0.305158	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	1.15627	2.17718e-314
15.2712	3.54555	5.1885	0.582315	0.327019	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	6.95312e-310	2.65916
15.4861	3.73388	5.22524	0.616632	0.347712	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.653988	2.17718e-314
15.6968	3.86842	5.20096	0.627286	0.340487	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	6.95312e-310	0.990227
15.9186	4.01215	5.2074	0.637635	0.332714	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.19865	2.17718e-314
16.1136	4.17184	5.12494	0.662862	0.348146	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	6.95312e-310	1.74243
16.3109	4.36727	5.1571	0.694806	0.364798	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.408982	2.17718e-314
16.5212	4.53196	5.18389	0.70831	0.358175	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	6.95312e-310	0.633096
16.6987	4.69888	5.15991	0.728764	0.361218	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.505804	2.17718e-314
16.8521	4.88208	5.00537	0.768904	0.398314	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	6.95312e-310	4.18988
17.0155	5.10865	5.04611	0.810747	0.423368	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	0.727719	2.17718e-314
17.1861	5.2737	5.00372	0.826921	0.419769	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	6.95312e-310	1.58293
17.3436	5.45547	4.98868	0.848889	0.420956	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.175148	2.17718e-314
17.5007	5.61795	4.92269	0.864959	0.418587	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	6.95312e-310	2.98084
17.6907	5.74259	4.87501	0.855385	0.383981	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	1.4881	2.17718e-314
17.8365	5.93127	4.81966	0.883529	0.399472	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	6.95312e-310	0.841987
18.0085	6.12642	4.8502	0.900167	0.395626	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.826945	2.17718e-314
18.16	6.33085	4.87689	0.922778	0.398058	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	6.95312e-310	0.792596
18.281	6.57339	4.91748	0.964772	0.42306	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	0.781077	2.17718e-314
18.4143	6.78347	4.90978	0.990923	0.430589	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	6.95312e-310	0.266878
18.5601	6.9203	4.82407	0.986544	0.401478	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	1.6403	2.17718e-314
18.7104	7.12699	4.88645	0.997241	0.385356	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	6.95312e-310	0.752011
18.9056	7.26815	4.84578	0.976863	0.340864	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	3.78114	2.17718e-314
18.9962	7.46285	4.7339	1.01266	0.370726	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	6.95312e-310	3.77972
19.0864	7.73319	4.80775	1.06182	0.405125	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	1.57164	2.17718e-314
19.2086	7.93808	4.81697	1.07624	0.396563	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	6.95312e-310	0.267844
19.2871	8.15713	4.80194	1.10866	0.410511	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	1.32728	2.17718e-314
19.3871	8.36664	4.81731	1.12495	0.400903	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	6.95312e-310	2.20502
19.4812	8.51268	4.70131	1.12821	0.382198	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	3.37403	2.17718e-314
19.5743	8.71688	4.66596	1.14925	0.387308	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	6.95312e-310	0.482915
19.7338	8.89513	4.6511	1.13681	0.352344	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	4.04703	2.17718e-314
19.81	9.11153	4.60908	1.16757	0.373084	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	6.95312e-310	0.972076
19.9379	9.34494	4.66478	1.17735	0.363573	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	3.2184	2.17718e-314
19.9869	9.55896	4.57812	1.21784	0.399228	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	6.95312e-310	2.54374
20.0719	9.80618	4.63365	1.24228	0.404326	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	0.968679	2.17718e-314
20.1334	10.0563	4.70027	1.26965	0.407794	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	6.95312e-310	7.30729
20.18	10.337	4.78269	1.30978	0.429487	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	1.11869	2.17718e-314
20.198	10.5685	4.71993	1.35533	0.466484	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	6.95312e-310	2.98548
20.2546	10.8493	4.80712	1.38508	0.473501	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	2.16805	2.17718e-314
20.283	11.1081	4.85085	1.41576	0.478537	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	6.95312e-310	4.90607
20.3171	11.3481	4.8511	1.43979	0.478652	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	2.9882e-05	2.17718e-314
20.2659	11.5913	4.75685	1.51332	0.55552	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	6.95312e-310	10.8393
20.3364	11.8336	4.77465	1.51881	0.531707	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	4.7207	2.17718e-314
20.3612	12.0691	4.82205	1.52574	0.493892	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	6.95312e-310	3.62912
20.3458	12.3632	4.9158	1.56561	0.509667	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	1.14453	2.17718e-314
20.2975	12.5985	4.84509	1.62219	0.561431	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	6.95312e-310	3.34151
20.3227	12.8371	4.83818	1.63424	0.544579	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	1.81621	2.17718e-314
20.3116	13.0653	4.80704	1.65977	0.545835	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	6.95312e-310	2.0918
20.2777	13.276	4.75717	1.68863	0.54766	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	0.987936	2.17718e-314
20.2399	13.5094	4.76411	1.71517	0.542462	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	6.95312e-310	1.28851
20.2171	13.7725	4.81169	1.73785	0.537641	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	1.33969	2.17718e-314
20.1631	13.997	4.77924	1.77348	0.553663	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	6.95312e-310	0.861787
20.1055	14.2566	4.8291	1.80398	0.556456	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.388992	2.17718e-314
20.0341	14.4847	4.8248	1.83569	0.559518	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	6.95312e-310	1.38569
19.9227	14.745	4.89478	1.88032	0.576626	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	1.24585	2.17718e-314
19.8566	14.9615	4.8752	1.89771	0.554744	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	6.95312e-310	3.37318
19.8278	15.1758	4.821	1.90654	0.535417	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	2.12688	2.17718e-314
19.6989	15.3822	4.75694	1.97914	0.622059	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	6.95312e-310	7.99693
19.6736	15.564	4.65116	1.98581	0.597228	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	3.34255	2.17718e-314
19.5831	15.7647	4.63142	2.01191	0.590502	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	6.95312e-310	1.27337
19.4769	15.982	4.65095	2.04221	0.591209	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	0.0468485	2.17718e-314
19.3771	16.1879	4.65708	2.05881	0.564139	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	6.95312e-310	1.78027
19.268	16.3652	4.60887	2.08866	0.566091	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.533547	2.17718e-314
19.1528	16.5589	4.59821	2.11818	0.569204	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	6.95312e-310	0.246747
19.0177	16.7757	4.6466	2.14823	0.57058	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.257481	2.17718e-314
18.8615	16.968	4.65529	2.20627	0.629463	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	6.95312e-310	6.71965
18.6791	17.2147	4.79568	2.24248	0.633423	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	2.0248	2.17718e-314
18.5776	17.417	4.777	2.22889	0.550432	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	6.95312e-310	5.96435
18.3578	17.6162	4.8698	2.27697	0.570504	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	3.85412	2.17718e-314
18.2211	17.8079	4.86082	2.2813	0.524175	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	6.95312e-310	2.40075
18.0907	17.9918	4.83038	2.29794	0.514815	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.921918	2.17718e-314
17.9158	18.1462	4.80551	2.34034	0.544029	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	6.95312e-310	1.96714
17.7901	18.2826	4.70379	2.36172	0.538901	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	1.05165	2.17718e-314
17.6591	18.4612	4.67959	2.36926	0.511934	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	6.95312e-310	6.65812
17.4587	18.6484	4.75542	2.39771	0.514272	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.547904	2.17718e-314
17.2798	18.7883	4.73183	2.43211	0.528979	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	6.95312e-310	1.73231
17.121	18.9223	4.67815	2.45671	0.527482	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.276531	2.17718e-314
16.9536	19.0926	4.68938	2.46895	0.507173	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	6.95312e-310	3.08393
16.7349	19.2099	4.69922	2.50932	0.522182	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	2.69456	2.17718e-314
16.5434	19.3647	4.72573	2.53288	0.522682	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	6.95312e-310	3.25521
16.3115	19.5317	4.8208	2.55853	0.521381	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.848476	2.17718e-314
16.0898	19.6143	4.79445	2.60839	0.55537	16.4366	18.2742	16.1237	19.7545	4.81404	2.5849	0.540258	-4.08716	2.54364	6.95312e-310	10.074
15.8824	19.7597	4.82544	2.62867	0.547576	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191	0.53892	-4.15602	2.43329	0.75254	2.17718e-314
15.6959	19.8824	4.77849	2.63503	0.506144	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886	0.537498	-4.22185	2.32141	6.95312e-310	3.27006
15.4592	20.0395	4.86841	2.65281	0.497616	15.4332	20.1836	15.4956	20.111	4.82012	2.66574	0.53599	-4.28461	2.2081	1.26504	2.17718e-314
15.2436	20.1845	4.90056	2.66389	0.477817	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253	0.534397	-4.34427	2.09347	6.95312e-310	5.64876
15.0589	20.3125	4.86721	2.67615	0.466577	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925	0.532721	-4.4008	1.97763	1.92825	2.17718e-314
14.8278	20.3961	4.86724	2.71257	0.485514	14.7476	19.9571	14.84	20.4162	4.82721	2.74589	0.53096	-4.4542	1.86068	6.95312e-310	2.11008
14.6129	20.5142	4.87534	2.72957	0.478197	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244	0.529115	-4.50443	1.74272	0.625469	2.17718e-314
14.3731	20.6039	4.90525	2.76435	0.499181	13.841	21.0031	14.3897	20.5904	4.8325	2.79889	0.527187	-4.55149	1.62386	6.95312e-310	1.22735
14.1274	20.6773	4.91903	2.79629	0.506	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525	0.525176	-4.59537	1.50421	0.682056	2.17718e-314
13.8879	20.7505	4.93503	2.8305	0.523527	13.8232	20.859	13.9304	20.7408	4.8382	2.85151	0.523081	-4.63606	1.38386	6.95312e-310	0.357854
13.6115	20.8156	4.99645	2.86449	0.530608	13.4686	20.7253	13.6977	20.807	4.8412	2.87767	0.520904	-4.67357	1.26294	1.55724	2.17718e-314
13.3601	20.8488	5.01542	2.91548	0.574907	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371	0.518645	-4.70789	1.14153	6.95312e-310	2.44233
13.1179	20.8875	4.99955	2.94857	0.579476	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964	0.516304	-4.73904	1.01975	0.190244	2.17718e-314
12.8846	20.9466	4.98611	2.97041	0.570977	13.2669	21.1579	12.9895	20.969	4.85081	2.95546	0.513881	-4.76702	0.897694	6.95312e-310	1.78469
12.6951	20.9846	4.88741	2.99452	0.568278	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115	0.511377	-4.79186	0.775469	2.09587	2.17718e-314
12.4386	21.0271	4.92455	3.02216	0.569544	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672	0.508793	-4.81358	0.653175	6.95312e-310	2.53163
12.1934	21.0636	4.93181	3.047	0.565721	12.2062	21.11	12.2695	21.0761	4.86127	3.03216	0.506127	-4.83219	0.530912	0.124467	2.17718e-314
11.9541	21.0836	4.93074	3.07798	0.573454	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747	0.503383	-4.84773	0.408778	6.95312e-310	0.980349
11.7161	21.0523	4.89399	3.12191	0.589705	11.6814	20.8651	11.785	21.117	4.86868	3.08264	0.500558	-4.86022	0.286869	1.96044	2.17718e-314
11.4684	21.039	4.89534	3.15739	0.596827	11.5265	20.6748	11.5418	21.1283	4.87251	3.10767	0.497655	-4.86971	0.165281	6.95312e-310	1.09379
11.259	21.0298	4.83194	3.1875	0.59849	11.363	21.0688	11.2982	21.1335	4.87643	3.13255	0.494673	-4.87623	0.0441057	0.707532	2.17718e-314
11.0032	20.9918	4.85333	3.22676	0.608789	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728	0.491613	-4.87982	-0.076565	6.95312e-310	4.16207
10.7994	20.9515	4.78115	3.26376	0.617244	10.8903	20.927	10.8105	21.1259	4.88449	3.18186	0.488475	-4.88053	-0.196643	0.562735	2.17718e-314
10.5543	20.9481	4.74822	3.27241	0.576483	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629	0.48526	-4.8784	-0.31604	6.95312e-310	5.50615
10.2648	20.9788	4.85882	3.27447	0.545957	10.189	21.209	10.3229	21.0943	4.89283	3.23055	0.481969	-4.87349	-0.434674	3.45778	2.17718e-314
10.0275	20.9595	4.84994	3.29445	0.536303	9.97958	21.2932	10.0795	21.0697	4.89711	3.25465	0.478601	-4.86585	-0.552463	6.95312e-310	1.02108
9.84225	20.9177	4.75363	3.32535	0.542756	9.99634	20.9797	9.83658	21.0391	4.90145	3.27858	0.475158	-4.85554	-0.669327	1.58883	2.17718e-314
9.61588	20.9051	4.68526	3.3285	0.500314	9.38223	21.111	9.59422	21.0028	4.90586	3.30234	0.47164	-4.84262	-0.785189	6.95312e-310	2.28378
